Date,Temp_max,Temp_min
7/31/2015,26.7,25
8/1/2015,29.4,23.9
8/2/2015,25.6,22.8
8/3/2015,27.2,25
8/4/2015,27.8,23.9
8/5/2015,27.8,25
8/6/2015,28.3,25
8/7/2015,29.4,25.6
8/8/2015,29.4,25
8/9/2015,28.3,25
8/10/2015,30,23.9
8/11/2015,26.7,23.9
8/12/2015,26.1,24.4
8/13/2015,25.6,23.3
8/14/2015,27.2,22.2
8/15/2015,27.8,22.2
8/16/2015,29.4,25
8/17/2015,28.3,25
8/18/2015,28.9,23.9
8/19/2015,27.2,23.9
8/20/2015,28.3,23.9
8/21/2015,28.9,23.3
8/22/2015,28.3,25
8/23/2015,28.3,24.4
8/24/2015,31.1,24.4
8/25/2015,28.3,25.6
8/26/2015,27.8,25
8/27/2015,28.3,24.4
8/28/2015,27.8,23.3
8/29/2015,27.2,23.9
8/30/2015,27.2,23.3
8/31/2015,27.2,24.4
9/1/2015,28.3,24.4
9/2/2015,30,24.4
9/3/2015,29.4,25
9/4/2015,28.9,25.6
9/5/2015,28.9,24.4
9/6/2015,30,21.7
9/7/2015,28.9,21.7
9/8/2015,28.3,25
9/9/2015,26.1,23.9
9/10/2015,28.9,23.3
9/11/2015,26.7,23.3
9/12/2015,27.8,23.3
9/13/2015,26.7,22.2
9/14/2015,26.7,23.3
9/15/2015,27.8,24.4
9/16/2015,27.2,23.9
9/17/2015,28.3,25.6
9/18/2015,29.4,25.6
9/19/2015,30,26.1
9/20/2015,30.6,24.4
9/21/2015,31.1,25.6
9/22/2015,31.1,23.9
9/23/2015,29.4,23.3
9/24/2015,31.1,26.1
9/25/2015,31.1,25
9/26/2015,31.7,26.1
9/27/2015,32.2,25.6
9/28/2015,32.8,26.7
9/29/2015,30,26.1
9/30/2015,29.4,25
10/1/2015,28.3,23.3
10/2/2015,28.9,25
10/3/2015,26.7,24.4
10/4/2015,27.8,25
10/5/2015,27.2,25
10/6/2015,27.8,23.9
10/7/2015,27.2,23.9
10/8/2015,26.1,23.9
10/9/2015,27.2,24.4
10/10/2015,28.3,25.6
10/11/2015,30.6,24.4
10/12/2015,31.1,25
10/13/2015,27.8,24.4
10/14/2015,27.2,25.6
10/15/2015,27.8,25.6
10/16/2015,27.8,25
10/17/2015,28.9,25.6
10/18/2015,29.4,25.6
10/19/2015,28.9,25.6
10/20/2015,28.9,25.6
10/21/2015,29.4,24.4
10/22/2015,29.4,25.6
10/23/2015,28.9,25.6
10/24/2015,29.4,25.6
10/25/2015,29.4,25.6
10/26/2015,29.4,25.6
10/27/2015,29.4,25.6
10/28/2015,29.4,25.6
10/29/2015,29.4,22.2
10/30/2015,30.6,26.1
10/31/2015,31.1,26.7
11/1/2015,31.1,26.7
11/2/2015,30.6,25.6
11/3/2015,30.6,26.7
11/4/2015,30,26.7
11/5/2015,31.7,26.7
11/6/2015,30.6,26.7
11/7/2015,30.6,26.7
11/8/2015,31.1,26.7
11/9/2015,30.6,26.7
11/10/2015,31.1,26.7
11/11/2015,31.1,27.2
11/12/2015,31.7,26.1
11/13/2015,30,25.6
11/14/2015,30,25
11/15/2015,30.6,23.9
11/16/2015,31.1,25.6
11/17/2015,31.7,25.6
11/18/2015,32.2,27.2
11/19/2015,32.2,26.7
11/20/2015,30,25
11/21/2015,30.6,24.4
11/22/2015,31.1,24.4
11/23/2015,31.1,25
11/24/2015,30.6,26.1
11/25/2015,28.9,25.6
11/26/2015,28.3,24.4
11/27/2015,28.9,25
11/28/2015,29.4,26.1
11/29/2015,30,26.1
11/30/2015,28.9,25.6
12/1/2015,28.3,25
12/2/2015,28.9,24.4
12/3/2015,28.9,22.8
12/4/2015,30,23.3
12/5/2015,30.6,26.1
12/6/2015,31.1,27.2
12/7/2015,30,26.7
12/8/2015,30,26.1
12/9/2015,29.4,25.6
12/10/2015,30,26.1
12/11/2015,31.1,26.7
12/12/2015,31.1,26.7
12/13/2015,31.1,26.7
12/14/2015,30.6,25.6
12/15/2015,30.6,25
12/16/2015,30.6,25
12/17/2015,31.1,26.1
12/18/2015,28.3,25
12/19/2015,31.1,26.1
12/20/2015,31.1,27.2
12/21/2015,30.6,25
12/22/2015,31.1,26.7
12/23/2015,31.1,26.7
12/24/2015,32.2,26.1
12/25/2015,31.7,26.1
12/26/2015,29.4,24.4
12/27/2015,27.8,24.4
12/28/2015,27.2,25.6
12/29/2015,30.6,27.2
12/30/2015,27.8,25.6
12/31/2015,30.6,26.1
1/1/2016,28.3,26.1
1/2/2016,31.1,26.1
1/3/2016,31.7,25.6
1/4/2016,32.2,26.7
1/5/2016,31.1,25.6
1/6/2016,30.6,25.6
1/7/2016,30.6,24.4
1/8/2016,29.4,25
1/9/2016,32.2,27.2
1/10/2016,30.6,27.2
1/11/2016,31.7,27.2
1/12/2016,31.7,27.2
1/13/2016,30.6,27.2
1/14/2016,30.6,27.8
1/15/2016,30.6,27.8
1/16/2016,29.4,27.8
1/17/2016,30.6,26.7
1/18/2016,30.6,26.7
1/19/2016,31.7,26.7
1/20/2016,31.7,27.2
1/21/2016,31.1,27.2
1/22/2016,31.7,27.2
1/23/2016,32.2,26.7
1/24/2016,31.7,25.6
1/25/2016,32.2,25.6
1/26/2016,31.7,27.2
1/27/2016,30.6,27.2
1/28/2016,31.7,27.2
1/29/2016,31.1,25.6
1/30/2016,32.2,25.6
1/31/2016,32.8,25.6
2/1/2016,31.7,27.2
2/2/2016,33.9,27.8
2/3/2016,33.9,28.3
2/4/2016,32.2,27.8
2/5/2016,33.3,28.3
2/6/2016,33.3,28.3
2/7/2016,34.4,28.3
2/8/2016,34.4,26.1
2/9/2016,34.4,26.7
2/10/2016,34.4,28.3
2/11/2016,35,28.3
2/12/2016,33.9,28.3
2/13/2016,33.3,27.2
2/14/2016,33.3,26.1
2/15/2016,31.1,27.2
2/16/2016,31.7,27.2
2/17/2016,31.7,27.2
2/18/2016,31.1,27.8
2/19/2016,30,27.2
2/20/2016,28.9,26.7
2/21/2016,31.7,27.2
2/22/2016,31.7,25
2/23/2016,28.9,25
2/24/2016,30.6,25
2/25/2016,30,26.7
2/26/2016,29.4,26.1
2/27/2016,30.6,27.2
2/28/2016,30.6,26.7
2/29/2016,31.1,26.7
3/1/2016,30.6,26.7
3/2/2016,30.6,26.7
3/3/2016,30,25.6
3/4/2016,30.6,25.6
3/5/2016,31.1,27.2
3/6/2016,31.7,26.1
3/7/2016,31.7,25.6
3/8/2016,31.1,26.7
3/9/2016,31.7,26.1
3/10/2016,28.3,25.6
3/11/2016,30,26.7
3/12/2016,30.6,26.1
3/13/2016,31.7,25.6
3/14/2016,29.4,26.1
3/15/2016,30.6,25
3/16/2016,32.2,26.1
3/17/2016,33.3,25.6
3/18/2016,31.7,26.1
3/19/2016,32.2,25.6
3/20/2016,32.8,27.2
3/21/2016,32.8,26.1
3/22/2016,31.7,26.1
3/23/2016,31.7,26.7
3/24/2016,32.2,27.2
3/25/2016,32.2,25.6
3/26/2016,30.6,25.6
3/27/2016,30.6,25.6
3/28/2016,31.7,26.7
3/29/2016,32.2,26.1
3/30/2016,30,26.1
3/31/2016,31.1,26.1
4/1/2016,29.4,25.6
4/2/2016,31.7,25
4/3/2016,32.2,26.7
4/4/2016,31.7,26.1
4/5/2016,32.2,28.3
4/6/2016,31.1,26.7
4/7/2016,32.2,26.7
4/8/2016,30.6,27.8
4/9/2016,28.3,25.6
4/10/2016,27.8,25
4/11/2016,30.6,24.4
4/12/2016,30.6,25.6
4/13/2016,29.4,25.6
4/14/2016,29.4,25
4/15/2016,29.4,26.1
4/16/2016,30.6,26.1
4/17/2016,31.1,25.6
4/18/2016,30,25.6
4/19/2016,28.9,25.6
4/20/2016,29.4,26.7
4/21/2016,30,27.8
4/22/2016,28.3,25
4/23/2016,28.9,26.1
4/24/2016,30,27.2
4/25/2016,29.4,25.6
4/26/2016,27.2,24.4
4/27/2016,29.4,24.4
4/28/2016,28.9,25.6
4/29/2016,30,24.4
4/30/2016,27.2,24.4
5/1/2016,28.3,25.6
5/2/2016,30,25
5/3/2016,31.7,24.4
5/4/2016,29.4,25.6
5/5/2016,30,25
5/6/2016,31.1,25
5/7/2016,29.4,26.7
5/8/2016,29.4,27.2
5/9/2016,30,26.7
5/10/2016,28.9,26.1
5/11/2016,27.2,25.6
5/12/2016,28.3,26.1
5/13/2016,30,26.7
5/14/2016,30.6,27.2
5/15/2016,30,27.2
5/16/2016,30.6,27.2
5/17/2016,28.3,26.1
5/18/2016,29.4,25.6
5/19/2016,30,26.7
5/20/2016,29.4,27.2
5/21/2016,28.3,25.6
5/22/2016,31.7,26.1
5/23/2016,28.9,25.6
5/24/2016,28.9,25
5/25/2016,31.1,25
5/26/2016,30.6,26.1
5/27/2016,29.4,25.6
5/28/2016,28.3,26.1
5/29/2016,28.9,26.1
5/30/2016,28.9,25.6
5/31/2016,28.9,26.7
6/1/2016,28.9,26.1
6/2/2016,29.4,26.7
6/3/2016,30,26.1
6/4/2016,29.4,26.7
6/5/2016,28.3,23.9
6/6/2016,27.8,25.6
6/7/2016,28.9,25.6
6/8/2016,28.3,25.6
6/9/2016,30.6,25.6
6/10/2016,29.4,25.6
6/11/2016,30.6,24.4
6/12/2016,29.4,27.2
6/13/2016,30,26.1
6/14/2016,30,26.7
6/15/2016,30,25.6
6/16/2016,30.6,24.4
6/17/2016,29.4,26.7
6/18/2016,30,26.7
6/19/2016,29.4,26.7
6/20/2016,28.3,25
6/21/2016,27.8,24.4
6/22/2016,28.3,25.6
6/23/2016,28.3,26.1
6/24/2016,29.4,25.6
6/25/2016,29.4,26.1
6/26/2016,29.4,26.1
6/27/2016,29.4,26.7
6/28/2016,27.8,26.1
6/29/2016,29.4,26.7
6/30/2016,30.6,25.6
7/1/2016,30.6,25.6
7/2/2016,29.4,26.7
7/3/2016,28.9,25
7/4/2016,30,25.6
7/5/2016,28.3,23.9
7/6/2016,28.9,25
7/7/2016,30,25.6
7/8/2016,30.6,26.1
7/9/2016,30,24.4
7/10/2016,29.4,25
7/11/2016,28.3,24.4
7/12/2016,26.7,23.9
7/13/2016,27.2,24.4
7/14/2016,27.2,23.9
7/15/2016,27.2,24.4
7/16/2016,28.3,25
7/17/2016,27.8,21.1
7/18/2016,26.1,23.9
7/19/2016,27.2,22.8
7/20/2016,28.3,25
7/21/2016,28.9,23.3
7/22/2016,28.3,25.6
7/23/2016,29.4,25.6
7/24/2016,29.4,26.7
7/25/2016,28.9,26.7
7/26/2016,28.9,26.1
7/27/2016,28.9,25.6
7/28/2016,28.3,26.1
7/29/2016,28.9,26.1
7/30/2016,30,26.1
7/31/2016,30,26.1
8/1/2016,30.6,24.4
8/2/2016,28.9,23.9
8/3/2016,28.3,25.6
8/4/2016,30,26.1
8/5/2016,30,26.1
8/6/2016,30.6,25.6
8/7/2016,30.6,23.3
8/8/2016,30.6,26.7
8/9/2016,31.1,26.7
8/10/2016,29.4,26.7
8/11/2016,29.4,25.6
8/12/2016,28.3,25.6
8/13/2016,30.6,26.7
8/14/2016,29.4,26.1
8/15/2016,30,25
8/16/2016,30,26.7
8/17/2016,30.6,25.6
8/18/2016,30,25
8/19/2016,30.6,25.6
8/20/2016,29.4,24.4
8/21/2016,27.8,25.6
8/22/2016,27.8,25
8/23/2016,25.6,22.8
8/24/2016,26.7,23.9
8/25/2016,28.3,25.6
8/26/2016,28.9,25.6
8/27/2016,28.9,25.6
8/28/2016,30,25.6
8/29/2016,30.6,26.1
8/30/2016,30.6,25.6
8/31/2016,29.4,23.9
9/1/2016,29.4,23.3
9/2/2016,28.3,25
9/3/2016,26.1,24.4
9/4/2016,28.3,23.3
9/5/2016,29.4,23.3
9/6/2016,30,26.1
9/7/2016,30,25.6
9/8/2016,30.6,25.6
9/9/2016,29.4,24.4
9/10/2016,30.6,24.4
9/11/2016,31.1,25
9/12/2016,31.1,27.2
9/13/2016,30.6,26.7
9/14/2016,31.1,25.6
9/15/2016,29.4,25.6
9/16/2016,30,26.1
9/17/2016,30,25
9/18/2016,30.6,26.1
9/19/2016,30.6,25
9/20/2016,31.7,23.9
9/21/2016,31.1,25.6
9/22/2016,29.4,23.9
9/23/2016,28.9,25.6
9/24/2016,29.4,25
9/25/2016,30.6,24.4
9/26/2016,31.7,26.1
9/27/2016,30.6,24.4
9/28/2016,31.1,25
9/29/2016,29.4,25.6
9/30/2016,30.6,25
10/1/2016,31.7,24.4
10/2/2016,31.7,24.4
10/3/2016,30.6,24.4
10/4/2016,31.1,23.3
10/5/2016,32.2,26.1
10/6/2016,32.2,27.8
10/7/2016,31.7,27.8
10/8/2016,31.1,27.2
10/9/2016,31.7,24.4
10/10/2016,32.8,26.1
10/11/2016,31.7,25
10/12/2016,31.7,26.7
10/13/2016,31.1,27.2
10/14/2016,31.7,25.6
10/15/2016,31.7,27.2
10/16/2016,31.1,27.2
10/17/2016,30.6,26.7
10/18/2016,31.7,26.1
10/19/2016,31.7,25.6
10/20/2016,32.8,24.4
10/21/2016,32.2,26.1
10/22/2016,29.4,24.4
10/23/2016,30.6,25
10/24/2016,32.2,26.1
10/25/2016,31.1,26.7
10/26/2016,32.2,26.1
10/27/2016,30.6,25.6
10/28/2016,30.6,25
10/29/2016,31.7,26.7
10/30/2016,32.2,25
10/31/2016,30.6,24.4
11/1/2016,31.1,25
11/2/2016,32.2,27.8
11/3/2016,31.7,27.2
11/4/2016,32.2,27.2
11/5/2016,31.7,28.3
11/6/2016,28.3,23.9
11/7/2016,28.9,23.3
11/8/2016,30.6,25
11/9/2016,27.8,24.4
11/10/2016,27.8,24.4
11/11/2016,30,23.9
11/12/2016,30,25
11/13/2016,30.6,25.6
11/14/2016,30.6,26.7
11/15/2016,30.6,25
11/16/2016,30.6,23.9
11/17/2016,30,25
11/18/2016,31.1,25
11/19/2016,31.1,25.6
11/20/2016,31.1,26.1
11/21/2016,30,25.6
11/22/2016,32.2,25
11/23/2016,31.7,27.2
11/24/2016,29.4,25.6
11/25/2016,30.6,24.4
11/26/2016,28.9,24.4
11/27/2016,30,23.9
11/28/2016,32.2,25
11/29/2016,32.2,25
11/30/2016,31.1,25
12/1/2016,31.1,24.4
12/2/2016,31.7,25.6
12/3/2016,31.1,25.6
12/4/2016,33.3,25
12/5/2016,32.2,26.1
12/6/2016,32.2,26.1
12/7/2016,32.2,25.6
12/8/2016,31.7,25.6
12/9/2016,31.7,27.2
12/10/2016,32.8,27.2
12/11/2016,32.8,27.2
12/12/2016,28.9,25.6
12/13/2016,28.9,25.6
12/14/2016,30.6,24.4
12/15/2016,31.1,25
12/16/2016,30.6,25
12/17/2016,31.7,25.6
12/18/2016,31.1,25.6
12/19/2016,30.6,25.6
12/20/2016,31.7,25.6
12/21/2016,30.6,25.6
12/22/2016,27.8,24.4
12/23/2016,28.9,24.4
12/24/2016,30.6,24.4
12/25/2016,29.4,25
12/26/2016,31.1,27.8
12/27/2016,30.6,27.2
12/28/2016,28.9,26.1
12/29/2016,30.6,26.7
12/30/2016,28.3,25
12/31/2016,31.7,26.7
